38.08776294	44.18473902	38.08819615	44.18468900
38.08721537	44.18300680	38.08663595	44.18307371
38.08585083	44.17502677	38.08584975	44.17536811
38.08080454	44.17563525	38.08018498	44.17564140
38.07959289	44.17750257	38.07958607	44.17710734
38.07959289	44.17750257	38.07959972	44.17789781
38.07992482	44.16870695	38.08009559	44.16834378
38.07941252	44.16979648	38.07958329	44.16943331
38.08309204	44.16971380	38.08290916	44.17010016
